date,ticker,open,high,low,close,volume,signi,trend_pattern,adx_pattern,dema_pattern,macd_pattern,strend_pattern,rsi_pattern,stoch_pattern,obv_pattern,volprice_pattern,candle_pattern,Industry,Market Capitalization
2025-04-08,DJML,131.0,133.0,122.6,123.77,41393,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,541.71
2025-04-09,DJML,128.0,128.0,120.8,124.27,12737,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,541.71
2025-04-11,DJML,121.78,130.0,121.26,127.89,22993,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,541.71
2025-04-15,DJML,125.15,139.69,125.15,135.48,58707,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Miscellaneous,541.71
2025-04-16,DJML,136.99,149.75,134.3,143.65,98241,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Miscellaneous,541.71
2025-04-17,DJML,146.0,152.99,139.98,141.2,86673,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,541.71
2025-04-21,DJML,143.97,143.97,136.5,138.33,19918,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,541.71
2025-04-22,DJML,141.79,141.79,126.99,131.0,51185,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Miscellaneous,541.71
2025-04-04,DLF,678.0,679.7,648.75,653.95,2860941,,,,,,Strend_bearish,,,,bearish volprice,,Construction,162615.61
2025-04-07,DLF,615.0,627.45,601.2,608.05,4377794,,,,bearish DEMA,,,,,,bearish volprice,,Construction,162615.61
2025-04-08,DLF,621.05,632.9,611.25,621.55,3688073,,,,,,,,bullish stochastic,,,,Construction,162615.61
2025-04-09,DLF,620.0,624.35,607.05,612.85,2405075,,,,,,,,,,,,Construction,162615.61
2025-04-11,DLF,625.0,632.5,618.0,623.6,2743770,,,,,,,,bullish stochastic,,bullish volprice,,Construction,162615.61
2025-04-15,DLF,635.0,663.8,630.4,662.8,5255187,,,,,bullish MACD,,,,bullish OBV,bullish volprice,,Construction,162615.61
2025-04-16,DLF,662.8,665.65,652.0,656.25,2166202,,,,,bullish MACD,,,,,,,Construction,162615.61
2025-04-17,DLF,660.0,673.2,656.5,669.4,3423114,,,,,,Strend_bullish,,,bullish OBV,bullish volprice,,Construction,162615.61
2025-04-21,DLF,690.0,690.0,667.05,675.9,3481313,,,,,,,,,,,,Construction,162615.61
2025-04-22,DLF,678.0,693.0,668.2,688.75,2938669,Close to support,,,,,,,,,,,Construction,162615.61
2025-04-04,DLINKINDIA,433.15,434.9,403.55,409.9,145893,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Trading,1511.23
2025-04-07,DLINKINDIA,360.65,397.05,358.15,384.05,190039,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Trading,1511.23
2025-04-08,DLINKINDIA,388.35,419.0,388.35,414.5,145281,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1511.23
2025-04-09,DLINKINDIA,410.0,414.4,400.1,404.2,60674,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1511.23
2025-04-11,DLINKINDIA,412.0,425.0,410.55,420.85,98510,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Trading,1511.23
2025-04-15,DLINKINDIA,425.05,431.45,423.25,429.55,69631,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1511.23
2025-04-16,DLINKINDIA,434.0,463.0,431.8,451.0,305625,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Trading,1511.23
2025-04-17,DLINKINDIA,451.0,454.45,443.05,448.05,83751,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1511.23
2025-04-21,DLINKINDIA,448.05,455.0,444.0,450.8,65463,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1511.23
2025-04-22,DLINKINDIA,453.7,471.1,450.2,466.85,214666,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Trading,1511.23
2025-04-04,DLTNCBL,691.95,691.95,636.25,636.25,8480,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Cables - Power,591.84
2025-04-07,DLTNCBL,604.45,604.45,604.45,604.45,1639,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,591.84
2025-04-08,DLTNCBL,609.0,634.65,609.0,634.55,2917,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Cables - Power,591.84
2025-04-09,DLTNCBL,635.0,647.25,626.1,627.35,923,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,591.84
2025-04-11,DLTNCBL,628.05,658.7,628.05,658.7,2493,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Cables - Power,591.84
2025-04-15,DLTNCBL,689.45,691.6,669.4,691.6,4826,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Cables - Power,591.84
2025-04-16,DLTNCBL,700.0,717.75,700.0,708.0,2926,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,591.84
2025-04-17,DLTNCBL,719.85,719.85,691.75,710.15,1753,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,591.84
2025-04-21,DLTNCBL,695.95,695.95,695.95,695.95,1408,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,591.84
2025-04-22,DLTNCBL,682.05,682.05,682.05,682.05,586,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,591.84
2025-04-04,DMART,4155.0,4155.0,3943.0,4039.9,818952,,,adx strong trend,,bearish MACD,,,,bearish VOLEMA,bearish volprice,,Trading,270360.01
2025-04-07,DMART,3761.2,4037.1,3761.2,4023.15,472568,,,adx strong trend,,,,,,,,,Trading,270360.01
2025-04-08,DMART,4079.0,4100.0,4020.0,4053.85,552578,,,adx strong trend,,,,,,,,,Trading,270360.01
2025-04-09,DMART,4053.85,4151.85,4014.0,4139.3,663300,,,adx strong trend,,,,,,bullish VOLEMA,bullish volprice,,Trading,270360.01
2025-04-11,DMART,4157.0,4192.0,4113.05,4131.5,570955,,,adx strong trend,,,,,,,,,Trading,270360.01
2025-04-15,DMART,4200.0,4227.0,4088.0,4212.7,569335,,,adx strong trend,,bullish MACD,,,,,,,Trading,270360.01
2025-04-16,DMART,4240.0,4265.0,4200.2,4221.5,331624,,,adx strong trend,,,,,,,,,Trading,270360.01
2025-04-17,DMART,4221.0,4397.0,4192.2,4357.1,1020665,,,adx strong trend,,,,,bearish stochastic,bullish VOLEMA,bullish volprice,,Trading,270360.01
2025-04-21,DMART,4357.0,4429.0,4321.6,4342.3,561592,,,adx strong trend,,,,bearish rsi,bearish stochastic,,,,Trading,270360.01
2025-04-22,DMART,4363.0,4497.0,4315.0,4458.1,864488,,,adx strong trend,,,,,,bullish VOLEMA,bullish volprice,,Trading,270360.01
2025-04-04,DMCC,300.0,302.0,286.0,286.75,11422,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,680.84
2025-04-07,DMCC,267.95,279.9,249.5,253.0,49474,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Chemicals,680.84
2025-04-08,DMCC,257.05,266.5,255.0,257.85,28071,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,680.84
2025-04-09,DMCC,255.1,259.95,248.15,253.7,19167,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,680.84
2025-04-11,DMCC,276.0,276.0,260.25,264.7,23971,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Chemicals,680.84
2025-04-15,DMCC,265.0,285.2,264.7,275.5,16303,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,680.84
2025-04-16,DMCC,287.2,313.05,271.0,297.45,62908,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Chemicals,680.84
2025-04-17,DMCC,299.0,303.15,290.0,291.6,14864,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,680.84
2025-04-21,DMCC,290.0,313.45,286.55,301.1,21517,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Chemicals,680.84
2025-04-22,DMCC,301.2,310.0,294.05,300.0,18115,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Chemicals,680.84
2025-04-04,DODLA,1160.0,1160.0,1120.0,1132.4,10412,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,7052.93
2025-04-07,DODLA,985.8,1129.95,985.0,1108.65,52778,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,7052.93
2025-04-08,DODLA,1125.3,1178.0,1117.0,1157.7,24462,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,7052.93
2025-04-09,DODLA,1162.0,1195.0,1155.0,1167.6,51093,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,7052.93
2025-04-11,DODLA,1170.15,1199.65,1160.0,1185.8,103093,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,7052.93
2025-04-15,DODLA,1175.0,1177.0,1150.2,1159.1,76441,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,7052.93
2025-04-16,DODLA,1160.0,1165.1,1142.4,1152.1,40191,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,7052.93
2025-04-17,DODLA,1153.8,1190.0,1140.0,1145.5,58483,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,7052.93
2025-04-21,DODLA,1148.2,1158.0,1130.2,1146.4,24629,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,7052.93
2025-04-22,DODLA,1152.4,1161.0,1135.0,1142.7,17972,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Food - Processing - Indian,7052.93
2025-04-04,DOLATALGO,90.62,90.85,84.79,86.12,555170,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Finance & Investments,1554.07
2025-04-07,DOLATALGO,80.0,86.9,80.0,85.39,537117,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,1554.07
2025-04-08,DOLATALGO,86.65,89.29,85.06,86.58,284691,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,1554.07
2025-04-09,DOLATALGO,86.6,86.64,83.59,83.97,170454,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,1554.07
2025-04-11,DOLATALGO,86.0,86.87,84.54,85.68,186521,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,1554.07
2025-04-15,DOLATALGO,87.8,89.99,87.3,88.85,186757,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,1554.07
2025-04-16,DOLATALGO,89.25,90.35,88.21,89.2,147103,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,1554.07
2025-04-17,DOLATALGO,89.6,94.15,88.95,90.89,776496,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,1554.07
2025-04-21,DOLATALGO,91.99,96.96,91.7,95.35,711243,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,1554.07
2025-04-22,DOLATALGO,95.3,96.0,92.72,93.75,316109,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,1554.07
2025-04-04,DOLLAR,396.5,396.5,372.55,376.3,63435,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Textiles - Products,2215.33
2025-04-07,DOLLAR,378.0,378.0,352.0,370.2,38966,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Products,2215.33
2025-04-08,DOLLAR,372.5,382.4,368.7,372.1,37923,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Products,2215.33
2025-04-09,DOLLAR,376.0,376.45,366.0,373.75,20054,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Products,2215.33
2025-04-11,DOLLAR,378.2,385.0,376.05,381.3,20021,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Products,2215.33
2025-04-15,DOLLAR,386.0,399.0,384.3,390.25,40982,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Products,2215.33
2025-04-16,DOLLAR,385.1,395.05,385.1,390.7,25659,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Products,2215.33
2025-04-17,DOLLAR,390.7,395.45,380.55,382.5,88509,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Products,2215.33
2025-04-21,DOLLAR,387.45,392.9,379.4,390.45,47227,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Products,2215.33
2025-04-22,DOLLAR,392.2,400.0,387.3,396.5,108203,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Products,2215.33
2025-04-04,DOLPHIN-BE,310.0,312.7,310.0,312.7,165371,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Oil Drilling / Allied Services,1337.95
2025-04-07,DOLPHIN-BE,306.45,308.0,306.45,308.0,12151,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Oil Drilling / Allied Services,1337.95
2025-04-08,DOLPHIN-BE,314.0,314.15,314.0,314.15,4796,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Oil Drilling / Allied Services,1337.95
2025-04-09,DOLPHIN-BE,320.4,320.4,320.4,320.4,5081,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Oil Drilling / Allied Services,1337.95
2025-04-11,DOLPHIN-BE,326.8,326.8,326.8,326.8,353,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Oil Drilling / Allied Services,1337.95
2025-04-15,DOLPHIN-BE,333.3,333.3,333.3,333.3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Oil Drilling / Allied Services,1337.95
2025-04-16,DOLPHIN-BE,339.95,339.95,339.95,339.95,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Oil Drilling / Allied Services,1337.95
2025-04-17,DOLPHIN-BE,346.7,346.7,346.5,346.5,676,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Oil Drilling / Allied Services,1337.95
2025-04-21,DOLPHIN-BE,353.4,353.4,353.4,353.4,882,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Oil Drilling / Allied Services,1337.95
2025-04-22,DOLPHIN-BE,360.45,360.45,360.45,360.45,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Oil Drilling / Allied Services,1337.95
2025-04-04,DOMS,2810.35,2824.9,2625.8,2660.05,95376,,,adx strong trend,,,Strend_bearish,,,,bearish volprice,,Printing & Stationery,16072.71
2025-04-07,DOMS,2250.0,2680.1,2250.0,2636.35,212384,,,adx strong trend,bearish DEMA,,,,,,,,Printing & Stationery,16072.71
2025-04-08,DOMS,2695.0,2718.05,2620.1,2635.4,121907,,,adx strong trend,,,,,,,,,Printing & Stationery,16072.71
2025-04-09,DOMS,2635.4,2665.55,2567.25,2579.7,37791,,,adx strong trend,,,,,,,,,Printing & Stationery,16072.71
2025-04-11,DOMS,2618.4,2645.0,2572.85,2599.55,97276,,,adx strong trend,,,,,,,,,Printing & Stationery,16072.71
2025-04-15,DOMS,2600.0,2678.9,2516.5,2628.8,556414,,,adx strong trend,,,,,,bullish VOLEMA,bullish volprice,,Printing & Stationery,16072.71
2025-04-16,DOMS,2652.7,2912.0,2652.1,2878.0,880464,,,adx strong trend,,bullish MACD,Strend_bullish,,,bullish VOLEMA,bullish volprice,,Printing & Stationery,16072.71
2025-04-17,DOMS,2842.0,2929.2,2810.2,2891.0,237572,,,adx strong trend,,,,,,,,,Printing & Stationery,16072.71
2025-04-21,DOMS,2891.0,2926.9,2871.4,2898.6,104703,,,adx strong trend,,,,,,,,,Printing & Stationery,16072.71
2025-04-22,DOMS,2900.0,3064.6,2900.0,3007.4,230821,Close to support,,,bullish DEMA,,,,bearish stochastic,bullish VOLEMA,bullish volprice,,Printing & Stationery,16072.71
2025-04-04,DONEAR,120.25,125.0,117.01,119.24,651047,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Processing,607.1
2025-04-07,DONEAR,101.01,110.0,101.01,108.19,215727,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Processing,607.1
2025-04-08,DONEAR,114.4,114.5,110.0,111.78,155493,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Processing,607.1
2025-04-09,DONEAR,111.78,113.5,109.12,112.0,106509,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Processing,607.1
2025-04-11,DONEAR,115.05,118.84,111.9,114.61,224818,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Processing,607.1
2025-04-15,DONEAR,115.5,118.35,115.32,117.67,130555,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Processing,607.1
2025-04-16,DONEAR,118.4,120.87,116.98,118.01,160546,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Processing,607.1
2025-04-17,DONEAR,118.01,119.78,116.2,116.94,80455,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Processing,607.1
2025-04-21,DONEAR,117.1,120.8,116.55,118.72,90918,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Processing,607.1
2025-04-22,DONEAR,118.72,119.75,117.25,117.85,47088,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Textiles - Processing,607.1
2025-04-04,DPABHUSHAN,1619.0,1649.9,1520.05,1535.15,24332,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Diamond Cutting / Jewellery,3441.5
2025-04-07,DPABHUSHAN,1311.1,1478.6,1311.1,1426.2,18833,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Diamond Cutting / Jewellery,3441.5
2025-04-08,DPABHUSHAN,1474.95,1510.0,1432.0,1460.4,11760,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Diamond Cutting / Jewellery,3441.5
2025-04-09,DPABHUSHAN,1449.65,1459.95,1400.05,1429.8,7221,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Diamond Cutting / Jewellery,3441.5
2025-04-11,DPABHUSHAN,1470.0,1504.0,1456.2,1488.4,15326,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Diamond Cutting / Jewellery,3441.5
2025-04-15,DPABHUSHAN,1521.9,1540.1,1500.1,1517.4,11617,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Diamond Cutting / Jewellery,3441.5
2025-04-16,DPABHUSHAN,1524.9,1530.0,1451.0,1487.9,10521,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Diamond Cutting / Jewellery,3441.5
2025-04-17,DPABHUSHAN,1493.9,1529.8,1490.0,1506.4,9587,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Diamond Cutting / Jewellery,3441.5
2025-04-21,DPABHUSHAN,1495.0,1516.5,1492.0,1497.6,9575,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Diamond Cutting / Jewellery,3441.5
2025-04-22,DPABHUSHAN,1493.1,1515.6,1480.0,1495.0,8923,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Diamond Cutting / Jewellery,3441.5
2025-04-04,DPSCLTD,13.15,13.15,12.5,12.63,245148,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Power Generation And Supply,1211.41
2025-04-07,DPSCLTD,10.52,12.37,10.52,11.86,269511,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Power Generation And Supply,1211.41
2025-04-08,DPSCLTD,11.92,13.65,11.9,12.86,687979,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Power Generation And Supply,1211.41
2025-04-09,DPSCLTD,12.86,13.05,12.26,12.44,165524,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Power Generation And Supply,1211.41
2025-04-11,DPSCLTD,12.69,13.01,12.02,12.31,175908,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Power Generation And Supply,1211.41
2025-04-15,DPSCLTD,12.45,12.74,12.37,12.45,251351,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Power Generation And Supply,1211.41
2025-04-16,DPSCLTD,13.6,13.6,12.85,13.03,659777,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Power Generation And Supply,1211.41
2025-04-17,DPSCLTD,13.14,13.34,12.95,13.04,226800,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Power Generation And Supply,1211.41
2025-04-21,DPSCLTD,13.23,13.59,13.02,13.27,435418,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Power Generation And Supply,1211.41
2025-04-22,DPSCLTD,13.55,13.55,13.18,13.42,218870,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Power Generation And Supply,1211.41
2025-04-04,DRAGARWQ,4141.0,4367.95,4026.85,4142.9,2280,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Healthcare,1936.37
2025-04-07,DRAGARWQ,3750.0,4078.95,3750.0,4002.95,1912,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Healthcare,1936.37
2025-04-08,DRAGARWQ,4037.2,4193.95,4037.2,4061.4,2225,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Healthcare,1936.37
2025-04-09,DRAGARWQ,4149.0,4149.0,3939.9,4052.25,743,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Healthcare,1936.37
2025-04-11,DRAGARWQ,4092.8,4199.0,3979.95,4045.9,1746,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Healthcare,1936.37
2025-04-15,DRAGARWQ,4050.2,4200.0,4050.2,4130.2,1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Healthcare,1936.37
2025-04-16,DRAGARWQ,4150.0,4249.0,4150.0,4166.65,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Healthcare,1936.37
2025-04-17,DRAGARWQ,4166.7,4180.0,4070.35,4110.05,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Healthcare,1936.37
2025-04-21,DRAGARWQ,4115.0,4443.0,4055.0,4357.55,2231,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Healthcare,1936.37
2025-04-22,DRAGARWQ,4475.0,4475.0,4265.25,4306.5,4154,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Healthcare,1936.37
2025-04-04,DREAMFOLKS,236.75,237.0,220.02,224.52,409109,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Miscellaneous,1260.08
2025-04-07,DREAMFOLKS,210.5,219.51,209.08,217.03,291344,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1260.08
2025-04-08,DREAMFOLKS,225.98,227.34,217.0,221.8,141215,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1260.08
2025-04-09,DREAMFOLKS,222.99,222.99,215.1,218.31,116327,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1260.08
2025-04-11,DREAMFOLKS,230.6,236.28,225.58,232.71,381839,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Miscellaneous,1260.08
2025-04-15,DREAMFOLKS,239.75,239.9,234.21,237.94,191103,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1260.08
2025-04-16,DREAMFOLKS,238.99,241.4,232.61,239.37,271263,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1260.08
2025-04-17,DREAMFOLKS,240.6,243.4,237.41,239.87,187675,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1260.08
2025-04-21,DREAMFOLKS,241.9,249.61,239.0,247.22,259889,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Miscellaneous,1260.08
2025-04-22,DREAMFOLKS,247.31,254.0,243.28,251.04,229841,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1260.08
2025-04-04,DREDGECORP,577.0,577.0,536.3,543.85,90718,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Miscellaneous,1617.28
2025-04-07,DREDGECORP,502.2,523.95,495.0,509.8,82094,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1617.28
2025-04-08,DREDGECORP,535.0,535.0,515.0,529.25,38052,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1617.28
2025-04-09,DREDGECORP,530.0,530.0,518.0,520.7,23564,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1617.28
2025-04-11,DREDGECORP,531.4,585.0,531.0,575.95,143500,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Miscellaneous,1617.28
2025-04-15,DREDGECORP,582.5,593.9,570.0,573.3,145060,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1617.28
2025-04-16,DREDGECORP,580.0,644.4,578.0,612.9,529840,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Miscellaneous,1617.28
2025-04-17,DREDGECORP,618.65,626.65,591.15,603.95,214029,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1617.28
2025-04-21,DREDGECORP,603.0,619.0,596.75,611.35,57985,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1617.28
2025-04-22,DREDGECORP,613.5,622.6,606.05,613.65,69139,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1617.28
2025-04-04,DRREDDY,1151.8,1157.45,1076.2,1109.95,5423861,,,,,,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,95553.44
2025-04-07,DRREDDY,1020.0,1098.85,1020.0,1087.9,3888037,,,,,,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,95553.44
2025-04-08,DRREDDY,1100.0,1113.65,1088.7,1107.95,1577632,,,,bearish DEMA,,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,95553.44
2025-04-09,DRREDDY,1094.5,1103.25,1061.65,1094.05,5511474,,,,,,,,,bearish VOLEMA,bearish volprice,,Pharmaceuticals - Indian - Bulk Drugs & Formln,95553.44
2025-04-11,DRREDDY,1139.9,1139.9,1102.25,1109.5,2740831,,,,,,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,95553.44
2025-04-15,DRREDDY,1140.9,1158.1,1129.0,1154.9,2683350,,,,bullish DEMA,bullish MACD,Strend_bullish,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,95553.44
2025-04-16,DRREDDY,1150.2,1161.4,1143.7,1158.4,1451875,,,,,,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,95553.44
2025-04-17,DRREDDY,1150.1,1173.6,1150.1,1163.6,2788024,,,,,,,,,bullish VOLEMA,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,95553.44
